date,comments
2021-11-20,Ohh otra vez el imperio lo hizo!
2021-11-20,Espero que la gobernación de Santa Cruz no las esconda para hacer quedar mal al gobierno....que las usen .
2021-11-20,usted es o se hace señora 😒
2021-11-20,Vaya regar sus plantas y no este comentando web@das
2021-11-20,mejor no opino a semejante burrada
2021-11-20,"le pregunto a su desgobierno azul...cuántas hicieron echar a perder, de las que pagaron."
2021-11-20,Calle-se mejor y no hable evadas como sus jefecitos tilin y narco pedofilò.🤡✊🏿💩🤣🤣🤣
2021-11-20,de tu parte
2021-11-20,tu presidente no movió ni un dedo fue yanine que iso que esto sea real
2021-11-20,lambiscon... porqué será.
2021-11-20,masillama tu presidente es más inútil que bocina de avión 😂
2021-11-20,Roberto Ojeda más opa 🤦🏼‍♀️
2021-11-20,Y xq se están muriendo entonces las persona de que eficacia hablan
2021-11-20,jajajjaja no eh visto ninguna persona q haya muerto por vacuna aquí en Bolivia
2021-11-20,mi tía se murió después de recibir la vacuna 😔😔😔
2021-11-20,"lo han habido, y el hecho que no veas no es ninguna evidencia"
2021-11-20,es importante informarse antes de emitir un comentario y si no creen en el virus ps entonces cuando se enferman no deben ir al hospital curence solos en casa ya q parece q ustedes saben mejor q la ciencia
2021-11-20,"claro, 2 conocidas fallecieron estando vacunadas con ambos dosis. En ningún momento mencioné que el virus no existe, esa es una falacia tuya, pero respecto a lo que dices, deberías revisar los datos de VAERS por ejemplo"
2021-11-20,y de donde saca la falacia de q fallecieron con la inyección eso es totalmente la vacuna contiene anticuerpos defensas para q el sistema sea inmune a ciertas bacterias
2021-11-20,"te puse una cita para que podas iniciar la búsqueda. Ahora, ¿crees que van a hacer pública esa información en los medios televisivos normales?"
2021-11-20,Esos imperialistas nomás donan vacunas y los países socialistas lo venden
2021-11-20,"Del Imperio al que tanto atacan y donde se tiene un nivel de vida mil veces mejor que en Cuba, Venezuela o Nicaragua a quienes quieren imitar"
2021-11-20,"Espero sea para 3ra dosis por que si dejaron perder miles de Johnson, para la 1ra dosis quiere decir que los nuevos ya no quiere. Mientas nosotros con las 2 dosis esperamos la 3ra."
2021-11-20,Y ayer el gobierno en noticias diciendo que ellos están trayendo que mentirosos esos Masistas siendo que estas vacunas son donaciones
2021-11-20,Aqui en Sucre lo ocultaron la vacuna jhonson y nos querian encajar si o si sus vacunas chinas
2021-11-20,y ahora las j&j estan vencidas. En fin el socialismo.
2021-11-20,asi es que aremos a seguir luchando nomas..
2021-11-20,Lo mas extraño fue que j&j lo llevaron al area rural y las vacunas chinas para la ciudad.
2021-11-20,Acaso no decian los Yankis nos quieren matar???
2021-11-20,Gracias Arce por las vacunas
2021-11-20,En vano el SEDES y el enano las haran caducar
2021-11-20,MASIBURROS CIBER CULOS LES DUELE QUE LA EX PRESIDENTA HAYA TRAMITADO ESTAS VACUNAS ?????!!!!JAJAJA
2021-11-20,"El GIF  puede contener bravo, clap y great"
2021-11-20,Gracias Jeanine Añez Chavez ¡
2021-11-20,"El GIF  puede contener emoji, eccellente, clapping, applause, proud, excellent, bravo y smile"
2021-11-20,Todas las vacunas que llegan del mecanismo Covax son gracias al gobierno constitucional de Jeanine Añez
2021-11-20,"""Suecia suspendió ""por precaución"" la administración de la vacuna de Moderna en menores de 30 años debido al riesgo de inflamación cardíaca. Dinamarca también suspendió su uso en menores de 18""."
2021-11-20,Suecia y Dinamarca suspenden uso de vacuna de Moderna en jóvenes | DW | 06.10.2021
2021-11-20,Suecia y Dinamarca suspenden uso de vacuna de Moderna en jóvenes | DW | 06.10.2021
2021-11-20,Suecia y Dinamarca suspenden uso de vacuna de Moderna en jóvenes | DW | 06.10.2021
2021-11-20,Franz Delgadillo Bejarano con esta vacunate
2021-11-20,Eso de gratuito es mas caro
2021-11-20,Trampas para enserrar al pais
2021-11-20,Y donde están El millón de vacunas que Camacho prometió y gestionó ya va hacer un año y nada..
2021-11-20,"Esa vacuna es buenisima, las dos mejores Pfizer y Moderna."
2021-11-20,En esta vida nada es gratis
2021-11-20,No le creo nada a la OMS son unos vendidos y aliados de los chinos
2021-11-20,"El GIF  puede contener emoji, eccellente, clapping, applause, proud, excellent, bravo y smile"
2021-11-20,"Y la persona que gestionó nuestra filiación al mecanismo, está presa. Porque fue Jeanine quien lo hizo, no el masismo, que al final también compró menos que lo que nos llegó por el Covax, además de haber comprado vacunas al sinverguenza de Putin, que sabía de las dificultades de producción de la segunda dosis."
2021-11-20,Así engañaron con todas las.vacunas de alguna u otra forma nos quieren eliminar al ser humano
2021-11-20,Sonia Sonina Rodrigo Max Camacho Jharold Lapaca
2021-11-20,Diablosss era esta Marilin Cespedes Pinto 🤣🤣🤣
2021-11-20,bueno luego también nos ponemos 🤣
2021-11-20,"""El director del Instituto Nacional de Salud y Bienestar de Finlandia (THL), Mika Salminen, señaló en rueda de prensa que el fármaco de Moderna tiene un riesgo ligeramente mayor que otras vacunas de desarrollar miocarditis, según un reciente estudio elaborado en los países nórdicos""."
2021-11-20,"""La mayoría de estas miocarditis son leves y transitorias y se curan por sí mismas después de unos días de seguimiento, pero no obstante existe un riesgo"", dijo Salminen, quien señaló que este riesgo es mayor en los varones jóvenes tras recibir la segunda dosis"""
2021-11-20,Finlandia se suma a Suecia y Dinamarca y suspende la vacuna Moderna en jóvenes
2021-11-20,Finlandia se suma a Suecia y Dinamarca y suspende la vacuna Moderna en jóvenes
2021-11-20,Finlandia se suma a Suecia y Dinamarca y suspende la vacuna Moderna en jóvenes
2021-11-20,"El tilin de Arce hará campaña política con esas vacunas, argumentando que si gobierno fue el que canalizó esas vacunas, para justificar su nefasta gestión en salud."
2021-11-20,"Falsa eficacia, es para que los que no tengan discernimiento caigan."
2021-11-20,"según el periodico ni los propios medicos de ese hospitales o otro solo culparan a los no vacunados también gente vacunada esta entrando internado solo q los alcahuetes no publicarán eso si casi a todos estan pidiendo tarjeta de vacunación en lugares públicos,bares,discotecas,antros etc donde no entran los no vacunados sigan achacando a los no vacunados de sus de un virus q si existe nadie lo niega pero donde el 99 % del planeta tierra esta sana vaya virus mortal la gripe española esa fue mas mortal q este virus q para mi es una epidemia no pandemia donde nunca en la historia de la humanidad fue obligatoria la vacunación jamás ni con tantas pestes o virus etc jamás lo fue cuál sera el miedo o desesperación de vacunar a todos seguro por los contratos de las farmacéuticas q porcierto se estan haciendo millonarios con esto mas de 15 mil millones de dólares q ni hacen responsables ante posibles efectos de las vacunas ya esta defendidos legalmente si la vacuna es buena por q estan asegurado legalmente y tanta gente q ya murió al pincharse con tantos familiares q denunciaron jajajaja ni asi la gente abre los ojos q por cierto un conocido cercano murió con trombos cerebral al pincharse colapso lamentablemente pero bueno la gente esta lavada de su cabeza no van abrir los ojos si quieres vacunarte pues vacunate tu decisión lo respeto pero respeten a gente q no quiera vacunarse"
2021-11-20,"A vacunarse con vacunas garantizadas como la janssen de Jonson y Jonson, Pfizer, aztraceneca, y moderna."
2021-11-20,Gracias. A la. Ex. Presidenta. Añez Por. Esta. Donación
2021-11-20,Sabemos todos que Yanine iso lo posible para lograrse esto
2021-11-20,Recuerdo que jodian los masista a añez por las vacuna del mecanismo covax 🤷 asi de idiotas son
2021-11-20,"Gracias a los donadores ,Por que a canastas no es"
2021-11-20,Para hacer que se vensan
2021-11-20,Gracias añez si no fuera el virus ya el mal MAS no existiría te dije que los hagas hagasmierd pero no lo hiciste
2021-11-20,"Todos los estudiantes universitarios del país deben salir a las calles a protestar porque este tipo llamado presidente de Bolivia de nombre ARCE, YA LES DIJO IGNORANTES !!! El ignorante es el; yo como madre no voy a permitir que a mis hijos universitarios un cocalero atrevido le falte el respeto a mis hijos !!! EL IGNORANTE ERES VOS ARCE CATACORA !!! Donde está lo que aprendiste desde tu vientre hasta que saliste de la ( UNIVERSIDAD ) VAMOS QUERIDOS ESTUDIANTES LAS CALLES PORQUE NO PODEMOS PERMITIR EL INSULTO ( DE UN FLAMANTE PRESIDENTE ) y el recorte presupuestario de un GOBIERNO CORRUPTO Y FRAUDULENTO 😡"
2021-11-20,Sigue el negocio de vacunas
2021-11-20,"Gracias Conejo Arce dos golasos contra Uruguay y ahora estas vacunas, crack!!!"
2021-11-20,"Haber asnos azules, repitan conmigo: GRACIAS SEÑORES DEL IMPERIO, GRACIAS POR REGALARNOS VACUNAS."
2021-11-20,"para comenzar se dice “a ver”, como que el asno es otro 🤣"
2021-11-20,"haber, del verbo había, no a ver, del verbo ver, asno"
2021-11-20,"No sé 💉💉💉💉más, lean informes de otra fuentes y otros médicos que no recomiendan 💉💉💉💉, no les llama la atención de que haya médicos en contra de las 💉⚰️💉"
2021-11-20,"Y de paso que los censuren y persigan! Se acabó la libertad de expresión cuando se va contra ciertos planes maléficos de unos cuantos en el mundo, pero si se trata de otro tipo de contenidos (pornografía infantil, por ejemplo) siguen como si nada, por más denuncias que se reciban en las redes e Internet mismo."
2021-11-20,"todos los grandes de la élite están detrás de las ""campaña"" de 💉💉💉⚰️⚰️⚰️🌚🌚🌚"
2021-11-20,Por supuesto!
2021-11-20,"Hace no mucho salió la noticia que Maduro reclamaba la vacuna de covax porque el decía que ""si no va llegar las vacunas que nos devuelvan el dinero"". Covax no es financiado el 100% por EEUU como los pitiburros creen"
2021-11-20,tu. Animal. Seguí esperando. La vacuna. Cubana. Como. Buen. Zurdo. Mediocre
2021-11-20,eres muy ignorante porque eres pitikk
2021-11-20,eres masista . Con eso. Lo digo. Todo. Gente. Baja. Mediocre. Vaga. De lo peor
2021-11-20,"soy masista salvador de la patria, el masista que sacó a Bolivia dos veces del hambre y miseria. Niégueme pero con argumentos sólidos"
2021-11-20,"Si la gestión actual de gobierno no haya echo las gestiones con las vacunas q seria de Bolivia, si Jeaninne se dedicó a robar junto a sus ministros"
2021-11-20,la ex canciller. De. Añez. Logró. Ese. Trámite. Con. El. Mecanismo covax. Averigua. Después. Opine
2021-11-20,"pero fíjate en q mes y año estamos, ahurita hay vacunas para la gente no se necesita de vacunas, más bien se necesita publicidad de aseptacion para las vacunas y la gente q falta vacunarse lo haga, par de payasos, que tal esa brotan pecho disq, me hacen acuerdo a las películas donde la policía llega con ayuda después q paso todo 😁"
2021-11-20,Estudien para que no sean como este👆
2021-11-20,"De cualquier marca q sea estas V4cun4s, siguen siendo transgenicas y experimentaled!"
2021-11-20,Hasta donde llega la estupidez humana 🤦🏻‍♀️
2021-11-20,LOS PITIBURRITOS SON MUY IGNORANTES SIEMPRE DIJE ESTO.
2021-11-20,Eres TAN 1GNOR4NT3... que tienes que esconderte en un PERFIL FALSO...MASI 🐀🐀🐀🐀🐀🐀🐀
2021-11-20,"TAMPOCO COVAX ES DE EEUU , EEUU SOLO APORTA EL 5% DEL PRESUPUESTO OTROS 45% APORTAN OTROS PAÍSES RICOS Y OTROS 50% APORTAN LOS PAÍSES RECEPTORES, ES DECIR LOS PAÍSES QUE RECIBEN LA VACUNA"
2021-11-20,"Solo la mitad del costo de la vacuna es gratuita el resto tiene que pagar el gobierno central, PITILLEROS PITIBURROS primero infórmese como funciona el mecanismo de COVAX."
2021-11-20,y diga usted cual vacuna hasta el momento ha sido 100% gratuita???
2021-11-20,"creo que Reino Unido si donó vacunas gratuitas, pero esto fue una donación que en ese país ese vacuna estaba en entredicho nos dió esa vacuna que ellos no querían, igual España"
2021-11-20,"...PERFIL FALSO...que defiende la CORRUPCIÓN, NARCOTRÁFICO, PEDOFILIA, ETC !!!🤣🤣🤣 MASI🐀🐀🐀🐀🤣🤣🤣🤣🤣🤣🤣🤣"
2021-11-20,Nunca más llegaron esas dosis y eso que compraron 9 millones de dosis.... Ver más
2021-11-20,GRACIAS SRA. PRESIDENTA JANINE AÑEZ‼️‼️
2021-11-20,Jeanine Añez Chavez on Twitter
2021-11-20,Jeanine Añez Chavez on Twitter
2021-11-20,Jeanine Añez Chavez on Twitter
2021-11-20,vaya a agradecerle a la cárcel!
2021-11-20,tienes razón ayúdame a hacer pancartas..🙏🙏🙏
2021-11-20,"No entiendo, me explicas porfa"
2021-11-20,"Ella fué quien hizo que Bolivia estubiese en primera lista para recibir vacunas mediante Covax...eso incluso antes de que existia la vacuna para Covid, gracias a la Sra. PRESIDENTA Bolivia recibe estas vacunas ‼️"
2021-11-20,. Lee esto.. https://twitter.com/Jeanine.../status/1355956090849157126...
2021-11-20,Jeanine Añez Chavez on Twitter
2021-11-20,Jeanine Añez Chavez on Twitter
2021-11-20,Jeanine Añez Chavez on Twitter
2021-11-20,De que sirve que traigan vacunas si la gente ignorante no quiere ser vacunada.
2021-11-20,"añez no tramitó ni una sola vacuna,ni una sola y no es mentira esto."
2021-11-20,ella gestionó todo sobre las vacunas le duela a quien le duela
2021-11-20,mientras robaban con los respiradores gestionaban las vacunas? 🤣🤣🤣 wow!
2021-11-20,"los ladrones eran masistas, como fue comprobado y documentado."
2021-11-20,en su cabeza quizás si pasó asi 🤣🤡
2021-11-20,acaso apellido “Zeballos” 🤣🤣🤣 naco de mlerd@ 🤣🤣🤣
2021-11-20, vaya a agradecerle a la cárcel 🤣
2021-11-20,Vamos te invito 😁
2021-11-20," muchacho, no te puede leer, esta en la carcel, no seas sarcástico"
2021-11-20,lo importante es que me lean los masistas pa desasnarlos un poco
2021-11-20,🤡
